,ts_code,close_x,close_y,RPS
2606,600623.SH,9.15,5.38,11.5
2607,600624.SH,12.08,8.44,25.4
2608,600626.SH,6.07,5.08,52.0
2609,600628.SH,7.47,11.78,95.0
2610,600629.SH,12.96,7.76,12.4
2611,600630.SH,9.08,7.43,48.0
2612,600633.SH,9.92,9.07,62.5
2613,600634.SH,2.89,1.35,4.1
2614,600635.SH,7.38,4.31,10.7
2615,600636.SH,15.47,11.63,34.3
2616,600637.SH,12.03,8.77,30.2
2617,600638.SH,9.97,5.17,6.2
2618,600639.SH,14.73,12.01,48.0
2619,600640.SH,13.96,17.71,88.2
2620,600641.SH,12.42,19.16,94.3
2621,600642.SH,5.52,5.29,68.6
2622,600643.SH,11.1,7.86,27.0
2623,600644.SH,6.37,4.86,36.3
2624,600645.SH,21.07,18.29,56.7
2625,600647.SH,15.85,12.85,46.1
2626,600648.SH,17.35,14.55,52.0
2627,600649.SH,7.78,5.37,23.7
2628,600650.SH,11.59,8.58,32.2
2629,600651.SH,4.78,3.58,34.3
2630,600652.SH,4.06,2.15,6.9
2631,600653.SH,2.46,2.03,50.0
2632,600654.SH,2.26,2.03,61.2
2633,600655.SH,9.22,7.27,42.5
2634,600657.SH,5.16,3.76,30.2
2635,600658.SH,6.34,4.26,20.9
2636,600660.SH,23.96,18.76,40.5
2637,600661.SH,22.46,15.92,27.0
2638,600662.SH,5.24,3.81,30.2
2639,600663.SH,17.23,11.16,18.0
2640,600664.SH,6.37,3.97,14.6
2641,600665.SH,4.17,3.45,50.0
2642,600666.SH,3.81,1.94,5.6
2643,600667.SH,7.41,10.31,91.4
2644,600668.SH,14.19,14.03,71.9
2645,600671.SH,23.07,11.32,4.9
2646,600673.SH,9.17,7.15,40.5
2647,600674.SH,9.21,9.3,73.7
2648,600675.SH,6.43,4.17,18.0
2649,600676.SH,5.18,3.99,38.5
2650,600677.SH,16.46,4.22,0.2
2651,600678.SH,6.91,6.77,71.0
2652,600679.SH,14.16,10.37,30.2
2653,600681.SH,13.07,5.35,2.2
2654,600682.SH,14.91,8.43,9.7
2655,600683.SH,5.33,3.72,25.4
2656,600684.SH,4.97,3.12,15.6
2657,600685.SH,16.18,13.92,55.3
2658,600686.SH,9.46,6.1,16.7
2659,600687.SH,4.39,1.13,0.2
2660,600688.SH,5.25,4.12,40.5
2661,600689.SH,11.19,8.02,28.5
2662,600690.SH,16.48,14.78,61.2
2663,600691.SH,3.06,1.85,12.4
2664,600692.SH,8.07,6.32,40.5
2665,600693.SH,5.81,4.86,52.0
2666,600694.SH,30.11,23.23,38.5
2667,600695.SH,6.98,7.82,82.1
2668,600696.SH,5.6,13.29,99.1
2669,600697.SH,21.68,14.8,22.2
2670,600699.SH,25.71,19.85,38.5
2671,600701.SH,2.71,1.39,5.6
2672,600702.SH,30.74,22.78,32.2
2673,600703.SH,14.15,21.51,93.9
2674,600704.SH,5.47,4.74,56.7
2675,600705.SH,5.58,3.9,25.4
2676,600706.SH,13.35,7.22,7.5
2677,600707.SH,6.21,3.92,15.6
2678,600708.SH,4.85,3.02,14.6
2679,600710.SH,5.06,4.88,68.6
2680,600711.SH,5.71,4.15,30.2
2681,600712.SH,4.68,5.56,85.6
2682,600713.SH,5.01,4.36,56.7
2683,600714.SH,7.08,5.12,28.5
2684,600715.SH,4.8,2.69,8.9
2685,600716.SH,4.92,3.78,38.5
2686,600717.SH,8.75,5.37,13.5
2687,600718.SH,14.13,11.48,46.1
2688,600719.SH,5.43,4.45,48.0
2689,600720.SH,8.52,13.06,94.1
2690,600721.SH,5.71,5.84,74.8
2691,600722.SH,6.59,3.88,11.5
2692,600723.SH,7.06,5.37,36.3
2693,600724.SH,4.08,3.78,65.1
2694,600725.SH,2.8,2.24,44.4
2695,600726.SH,2.27,1.67,32.2
2696,600727.SH,6.61,7.51,83.4
2697,600728.SH,12.04,8.91,32.2
2698,600729.SH,36.3,27.6,36.3
2699,600730.SH,6.4,4.31,20.9
2700,600731.SH,5.63,6.34,82.7
2701,600732.SH,5.85,7.31,87.5
2702,600733.SH,8.19,5.51,20.9
2703,600734.SH,8.99,3.89,2.7
2704,600735.SH,7.26,5.46,34.3
2705,600736.SH,7.27,5.28,30.2
2706,600737.SH,8.54,8.63,73.7
2707,600738.SH,7.79,5.9,36.3
2708,600739.SH,14.15,18.78,90.2
2709,600740.SH,9.11,5.3,10.7
2710,600741.SH,19.68,20.35,75.7
2711,600742.SH,12.79,10.19,44.4
2712,600743.SH,2.89,2.15,32.2
2713,600744.SH,3.46,2.2,16.7
2714,600745.SH,29.55,106.99,99.8
2715,600746.SH,7.48,6.0,44.4
2716,600748.SH,8.5,5.04,11.5
2717,600749.SH,11.58,8.17,27.0
2718,600750.SH,17.94,11.54,16.7
2719,600751.SH,3.97,2.72,23.7
2720,600753.SH,17.98,13.75,36.3
2721,600754.SH,27.02,24.88,63.9
2722,600755.SH,8.75,6.26,28.5
2723,600756.SH,26.54,18.55,25.4
2724,600757.SH,7.12,5.22,30.2
2725,600758.SH,3.84,3.39,58.2
2726,600759.SH,3.3,2.38,28.5
2727,600760.SH,32.12,28.34,58.2
2728,600761.SH,11.17,9.19,48.0
2729,600763.SH,68.3,108.9,95.2
2730,600764.SH,33.02,27.07,48.0
2731,600765.SH,10.53,8.76,50.0
2732,600766.SH,9.75,7.74,42.5
2733,600767.SH,5.55,3.62,18.0
2734,600768.SH,10.91,9.94,62.5
2735,600769.SH,5.12,5.07,71.9
2736,600770.SH,7.13,4.54,16.7
2737,600771.SH,28.74,12.87,3.4
2738,600773.SH,7.43,5.45,30.2
2739,600774.SH,13.33,10.83,46.1
2740,600775.SH,11.92,8.6,28.5
2741,600776.SH,28.15,17.05,13.5
2742,600777.SH,2.5,1.79,28.5
2743,600778.SH,5.44,4.92,61.2
2744,600779.SH,42.9,43.59,74.8
2745,600780.SH,3.92,3.17,46.1
2746,600781.SH,14.23,5.13,1.2
2747,600782.SH,5.9,4.02,22.2
2748,600783.SH,22.04,14.19,16.7
2749,600784.SH,5.9,4.34,32.2
2750,600785.SH,17.28,14.48,52.0
2751,600787.SH,6.58,4.53,23.7
2752,600789.SH,9.94,9.82,71.9
2753,600790.SH,4.1,3.09,34.3
2754,600791.SH,4.85,3.6,32.2
2755,600792.SH,3.67,3.01,48.0
2756,600793.SH,16.87,13.88,48.0
2757,600794.SH,3.51,3.21,62.5
2758,600795.SH,2.62,2.02,38.5
2759,600796.SH,5.99,5.79,69.9
2760,600797.SH,10.1,8.91,58.2
2761,600798.SH,4.56,3.15,23.7
2762,600800.SH,8.28,5.17,14.6
2763,600801.SH,21.79,22.6,76.5
2764,600802.SH,8.72,10.59,86.3
2765,600803.SH,11.6,8.6,32.2
2766,600804.SH,10.24,6.11,12.4
2767,600805.SH,6.61,4.54,23.7
2768,600807.SH,5.95,3.39,9.7
2769,600808.SH,3.79,2.47,18.0
2770,600809.SH,58.12,90.79,94.7
2771,600810.SH,13.23,7.78,11.5
2772,600811.SH,4.08,3.7,62.5
2773,600814.SH,5.93,5.3,59.7
2774,600815.SH,3.26,2.09,16.7
2775,600817.SH,8.45,9.79,84.4
2776,600818.SH,14.8,9.56,18.0
2777,600819.SH,5.67,4.79,52.0
2778,600820.SH,7.12,5.44,36.3
2779,600821.SH,4.64,3.78,46.1
2780,600822.SH,10.64,8.56,44.4
2781,600823.SH,5.06,4.14,48.0
2782,600824.SH,4.14,3.08,32.2
2783,600825.SH,6.56,5.37,48.0
2784,600826.SH,11.34,10.24,61.2
2785,600827.SH,9.88,7.54,36.3
2786,600828.SH,5.63,4.06,28.5
2787,600829.SH,7.77,6.98,61.2
2788,600830.SH,6.36,5.48,55.3
2789,600831.SH,10.8,8.15,34.3
2790,600833.SH,11.25,9.1,46.1
2791,600834.SH,7.78,6.23,44.4
2792,600835.SH,17.18,13.79,44.4
2793,600836.SH,5.11,5.38,77.4
2794,600837.SH,12.75,12.89,73.7
2795,600838.SH,7.33,5.82,42.5
2796,600839.SH,3.45,2.73,42.5
2797,600841.SH,8.98,6.51,28.5
2798,600843.SH,8.69,6.32,30.2
2799,600844.SH,3.9,4.08,77.4
2800,600845.SH,30.91,40.27,89.1
2801,600846.SH,9.71,8.28,53.8
2802,600847.SH,15.71,10.18,18.0
2803,600848.SH,27.63,19.55,27.0
2804,600850.SH,22.36,21.89,71.0
2805,600851.SH,8.23,7.9,68.6
2806,600853.SH,4.25,3.66,55.3
2807,600854.SH,4.45,3.71,50.0
2808,600856.SH,4.32,1.34,0.7
2809,600857.SH,10.61,9.76,63.9
2810,600858.SH,5.51,4.25,38.5
2811,600859.SH,18.26,11.99,19.5
2812,600860.SH,8.55,3.18,1.4
2813,600861.SH,8.05,10.15,87.9
2814,600862.SH,9.3,12.52,90.6
2815,600863.SH,2.82,2.5,59.7
2816,600864.SH,7.16,6.47,61.2
2817,600865.SH,6.85,6.28,63.9
2818,600866.SH,4.87,5.34,80.9
2819,600867.SH,17.72,10.69,12.4
2820,600868.SH,4.04,3.17,40.5
2821,600869.SH,5.31,4.22,42.5
2822,600870.SH,3.62,2.55,25.4
2823,600871.SH,2.44,2.07,53.8
2824,600872.SH,37.11,46.62,87.9
2825,600873.SH,4.9,4.54,65.1
2826,600874.SH,9.77,7.06,28.5
2827,600875.SH,10.21,8.48,50.0
2828,600876.SH,12.88,13.06,73.7
2829,600877.SH,5.43,6.98,88.8
2830,600879.SH,6.91,6.49,66.3
2831,600880.SH,4.35,3.61,50.0
2832,600881.SH,3.71,3.05,48.0
2833,600882.SH,9.51,21.78,98.9
2834,600883.SH,7.51,7.73,75.7
2835,600884.SH,14.59,10.73,32.2
2836,600885.SH,26.62,29.07,80.3
2837,600886.SH,8.16,7.88,69.9
2838,600887.SH,28.3,29.43,76.5
2839,600888.SH,5.38,4.23,42.5
2840,600889.SH,5.73,5.52,68.6
2841,600890.SH,6.95,7.3,77.4
2842,600892.SH,6.42,3.73,10.7
2843,600893.SH,25.88,21.71,52.0
2844,600894.SH,7.07,7.17,73.7
2845,600895.SH,21.86,12.59,10.7
2846,600896.SH,5.4,5.11,67.5
2847,600897.SH,23.2,17.87,38.5
2848,600898.SH,8.97,5.95,19.5
2849,600900.SH,16.94,17.22,74.8
2850,600901.SH,6.9,5.15,34.3
2851,600903.SH,20.87,10.83,6.2
2852,600908.SH,6.24,5.0,44.4
2853,600909.SH,6.67,7.55,82.7
2854,600917.SH,7.22,6.41,59.7
2855,600919.SH,6.95,5.96,55.3
2856,600926.SH,8.32,7.65,63.9
2857,600928.SH,10.68,5.54,6.2
2858,600929.SH,9.15,6.06,19.5
2859,600933.SH,9.3,9.61,75.7
2860,600936.SH,4.9,3.69,34.3
2861,600939.SH,5.56,3.85,23.7
2862,600958.SH,11.14,9.41,52.0
2863,600959.SH,5.28,3.64,23.7
2864,600960.SH,4.07,3.15,38.5
2865,600961.SH,9.87,5.74,10.7
2866,600962.SH,9.39,8.05,55.3
2867,600963.SH,4.91,4.72,68.6
2868,600965.SH,10.79,7.98,32.2
2869,600966.SH,3.54,7.39,98.5
2870,600967.SH,11.71,9.08,40.5
2871,600969.SH,7.75,6.25,46.1
2872,600970.SH,7.41,5.9,44.4
2873,600971.SH,7.25,4.68,18.0
2874,600973.SH,4.31,4.06,66.3
2875,600975.SH,10.2,8.67,53.8
2876,600976.SH,17.37,15.54,59.7
2877,600977.SH,17.17,12.09,25.4
2878,600978.SH,4.44,2.34,6.9
2879,600979.SH,5.17,3.92,36.3
2880,600980.SH,12.06,11.78,71.0
2881,600981.SH,5.33,3.63,22.2
2882,600982.SH,3.91,2.7,23.7
2883,600983.SH,7.02,5.93,52.0
2884,600984.SH,6.6,11.87,97.1
2885,600985.SH,11.16,8.35,34.3
2886,600986.SH,5.46,3.64,20.9
2887,600987.SH,10.19,5.58,8.2
2888,600988.SH,4.37,8.73,98.1
2889,600990.SH,48.5,37.81,40.5
2890,600992.SH,9.37,6.26,20.9
2891,600993.SH,15.9,15.02,66.3
2892,600995.SH,8.08,7.42,63.9
2893,600996.SH,9.86,7.72,40.5
2894,600997.SH,6.4,4.68,30.2
2895,600998.SH,15.47,17.6,83.4
2896,600999.SH,16.5,17.81,79.6
2897,601000.SH,3.17,2.23,25.4
2898,601001.SH,4.75,3.52,32.2
2899,601002.SH,7.04,5.66,44.4
2900,601003.SH,7.95,4.81,13.5
2901,601005.SH,2.14,1.55,28.5
2902,601006.SH,8.17,6.78,50.0
2903,601007.SH,10.09,8.04,44.4
2904,601008.SH,6.24,3.37,7.5
2905,601009.SH,7.67,7.27,67.5
2906,601010.SH,3.8,3.08,46.1
2907,601011.SH,6.45,3.35,6.2
2908,601012.SH,25.58,25.33,71.9
2909,601015.SH,6.02,2.62,3.0
2910,601016.SH,3.09,2.17,25.4
2911,601018.SH,4.38,3.31,36.3
2912,601019.SH,8.4,6.49,38.5
2913,601020.SH,10.38,7.98,38.5
2914,601021.SH,39.18,33.31,53.8
2915,601028.SH,5.56,5.87,78.3
2916,601038.SH,5.11,6.22,86.7
2917,601058.SH,2.96,3.84,89.1
2918,601066.SH,23.23,30.5,89.6
2919,601068.SH,7.4,4.23,9.7
2920,601069.SH,14.34,13.92,69.9
2921,601086.SH,6.02,4.93,48.0
2922,601088.SH,19.23,16.12,52.0
2923,601098.SH,12.6,10.59,52.0
2924,601099.SH,3.95,3.24,48.0
2925,601100.SH,31.81,61.2,97.7
2926,601101.SH,6.68,4.0,12.4
2927,601106.SH,3.77,2.58,22.2
2928,601107.SH,4.34,3.4,40.5
2929,601108.SH,11.99,10.06,52.0
2930,601111.SH,10.04,6.64,19.5
2931,601113.SH,8.38,2.54,0.5
2932,601116.SH,12.72,12.4,69.9
2933,601117.SH,6.3,5.89,65.1
2934,601118.SH,5.49,5.59,74.8
2935,601126.SH,6.43,6.04,66.3
2936,601127.SH,16.17,9.04,8.9
2937,601128.SH,7.26,6.84,66.3
2938,601137.SH,8.88,11.83,90.2
2939,601138.SH,14.3,13.96,71.0
2940,601139.SH,6.03,7.28,86.3
2941,601155.SH,41.92,31.62,34.3
2942,601158.SH,6.06,5.21,55.3
2943,601162.SH,10.1,5.03,5.2
2944,601163.SH,13.12,12.78,69.9
2945,601166.SH,17.53,16.06,63.9
2946,601168.SH,6.28,5.74,62.5
2947,601169.SH,6.05,4.84,44.4
2948,601177.SH,13.24,7.54,9.7
2949,601179.SH,4.09,5.08,87.2
2950,601186.SH,11.15,9.67,56.7
2951,601188.SH,3.48,2.65,36.3
2952,601198.SH,12.9,10.9,52.0
2953,601199.SH,4.15,3.63,56.7
2954,601200.SH,15.32,11.04,28.5
2955,601208.SH,5.08,5.13,73.7
2956,601211.SH,18.8,16.35,56.7
2957,601212.SH,4.56,2.83,14.6
2958,601216.SH,3.82,2.44,16.7
2959,601218.SH,2.9,2.71,65.1
2960,601222.SH,5.6,5.21,65.1
2961,601225.SH,8.7,7.5,55.3
2962,601226.SH,5.47,3.77,23.7
2963,601228.SH,5.12,3.22,15.6
2964,601229.SH,11.7,8.29,27.0
2965,601231.SH,14.64,16.6,82.7
2966,601233.SH,14.4,11.39,42.5
2967,601238.SH,11.37,10.15,59.7
2968,601258.SH,1.63,1.21,32.2
2969,601288.SH,3.67,3.4,65.1
2970,601298.SH,9.38,5.73,13.5
2971,601311.SH,13.03,8.45,18.0
2972,601318.SH,73.4,68.86,66.3
2973,601319.SH,8.99,6.24,23.7
2974,601326.SH,4.47,2.68,12.4
2975,601328.SH,6.11,5.17,53.8
2976,601330.SH,13.12,9.26,27.0
2977,601333.SH,3.53,2.37,20.9
2978,601336.SH,50.8,40.67,44.4
2979,601339.SH,5.61,3.41,13.5
2980,601360.SH,25.3,19.05,34.3
2981,601366.SH,7.35,6.01,48.0
2982,601368.SH,6.49,5.24,46.1
2983,601369.SH,6.47,5.65,56.7
2984,601375.SH,5.9,4.83,48.0
2985,601377.SH,6.76,6.19,63.9
2986,601388.SH,2.51,1.65,19.5
2987,601390.SH,7.12,5.52,40.5
2988,601398.SH,5.45,5.14,66.3
2989,601500.SH,7.61,6.17,46.1
2990,601515.SH,14.17,6.18,3.0
2991,601518.SH,3.06,2.33,36.3
2992,601519.SH,9.32,7.25,40.5
2993,601555.SH,9.2,7.84,53.8
2994,601558.SH,1.57,0.84,7.5
2995,601566.SH,13.74,10.24,34.3
2996,601567.SH,7.0,7.4,78.3
2997,601577.SH,10.37,7.7,32.2
2998,601579.SH,9.63,7.73,44.4
2999,601588.SH,3.41,2.67,40.5
3000,601595.SH,14.67,12.44,53.8
3001,601598.SH,5.74,3.45,12.4
3002,601599.SH,3.58,2.77,38.5
3003,601600.SH,4.06,2.89,27.0
3004,601601.SH,32.74,27.71,53.8
3005,601606.SH,16.14,9.14,9.7
3006,601607.SH,20.05,18.93,66.3
3007,601608.SH,4.8,3.26,22.2
3008,601611.SH,8.67,6.18,27.0
3009,601615.SH,13.06,10.15,40.5
3010,601616.SH,4.41,2.9,19.5
3011,601618.SH,3.4,2.58,36.3
3012,601619.SH,5.44,3.07,8.9
3013,601628.SH,26.38,26.3,72.8
3014,601633.SH,7.59,8.16,79.6
3015,601636.SH,4.35,4.78,80.9
3016,601666.SH,4.07,4.16,74.8
3017,601668.SH,5.96,5.24,58.2
3018,601669.SH,5.62,3.76,20.9
3019,601677.SH,10.71,10.21,67.5
3020,601678.SH,6.23,4.57,30.2
3021,601688.SH,21.08,17.47,50.0
3022,601689.SH,19.6,17.24,58.2
3023,601699.SH,7.58,5.8,38.5
3024,601700.SH,7.97,5.61,25.4
3025,601717.SH,6.17,5.47,59.7
3026,601718.SH,4.74,3.76,42.5
3027,601727.SH,5.83,4.63,42.5
3028,601766.SH,9.09,6.42,27.0
3029,601777.SH,4.71,2.66,8.9
3030,601788.SH,12.39,10.9,58.2
3031,601789.SH,4.47,4.18,66.3
3032,601798.SH,6.27,5.18,50.0
3033,601799.SH,59.19,83.43,91.8
3034,601800.SH,12.17,8.01,19.5
3035,601801.SH,7.76,4.75,13.5
3036,601808.SH,9.87,12.83,89.1
3037,601811.SH,14.35,10.92,36.3
3038,601818.SH,4.0,3.59,61.2
3039,601828.SH,12.77,9.43,32.2
3040,601838.SH,8.66,7.51,56.7
3041,601857.SH,7.49,4.63,14.6
3042,601858.SH,11.3,9.35,50.0
3043,601860.SH,8.37,4.32,6.2
3044,601865.SH,14.29,10.86,36.3
3045,601866.SH,3.02,2.0,19.5
3046,601869.SH,44.95,31.89,27.0
3047,601872.SH,4.71,6.37,90.6
3048,601877.SH,26.02,23.61,62.5
3049,601878.SH,10.72,9.96,65.1
3050,601880.SH,2.59,1.73,20.9
3051,601881.SH,10.75,9.48,58.2
3052,601882.SH,9.19,6.7,30.2
3053,601886.SH,8.92,6.26,25.4
3054,601888.SH,67.79,72.63,79.0
3055,601890.SH,6.51,5.27,46.1
3056,601898.SH,4.97,3.95,42.5
3057,601899.SH,3.45,3.7,79.0
3058,601900.SH,9.25,9.92,79.0
3059,601901.SH,7.21,7.12,71.9
3060,601908.SH,4.03,2.98,32.2
3061,601918.SH,3.34,2.73,48.0
3062,601919.SH,5.17,3.96,38.5
3063,601928.SH,8.3,6.45,40.5
3064,601929.SH,2.78,2.02,30.2
3065,601933.SH,8.32,10.03,86.3
3066,601939.SH,6.82,6.4,66.3
3067,601949.SH,5.58,5.21,65.1
3068,601952.SH,7.43,10.19,91.0
3069,601958.SH,6.71,6.13,62.5
3070,601965.SH,8.2,8.55,76.5
3071,601966.SH,17.22,20.18,84.9
3072,601968.SH,4.94,4.5,62.5
3073,601969.SH,5.11,4.72,63.9
3074,601985.SH,5.91,4.39,32.2
3075,601988.SH,3.71,3.49,66.3
3076,601989.SH,5.45,4.15,36.3
3077,601990.SH,13.4,15.03,82.1
3078,601991.SH,3.34,2.06,14.6
3079,601992.SH,4.27,3.23,36.3
3080,601996.SH,3.47,2.69,40.5
3081,601997.SH,12.55,7.68,13.5
3082,601998.SH,6.09,5.13,52.0
3083,601999.SH,6.39,6.68,77.4
3084,603000.SH,24.76,18.32,32.2
3085,603001.SH,11.61,7.77,20.9
3086,603002.SH,4.12,4.26,75.7
3087,603003.SH,8.45,7.16,53.8
3088,603005.SH,20.69,96.02,99.9
3089,603006.SH,15.2,10.17,20.9
3090,603007.SH,10.61,6.0,9.7
3091,603008.SH,10.65,11.65,80.3
3092,603009.SH,7.55,7.38,71.0
3093,603010.SH,15.32,11.89,40.5
3094,603011.SH,5.81,5.38,65.1
3095,603012.SH,8.7,7.24,50.0
3096,603013.SH,17.05,15.16,59.7
3097,603015.SH,7.52,5.78,38.5
3098,603016.SH,19.48,21.92,82.7
3099,603017.SH,15.18,10.46,23.7
3100,603018.SH,20.05,13.58,22.2
3101,603019.SH,57.83,46.8,46.1
3102,603020.SH,8.82,8.58,69.9
3103,603021.SH,6.96,5.88,52.0
3104,603022.SH,9.27,20.31,98.7
3105,603023.SH,5.82,5.02,55.3
3106,603025.SH,11.41,7.78,22.2
3107,603026.SH,26.95,29.89,81.5
3108,603027.SH,23.43,26.99,83.9
3109,603028.SH,8.35,11.05,89.9
3110,603029.SH,16.06,13.9,56.7
3111,603030.SH,7.16,5.29,32.2
3112,603031.SH,13.38,33.8,99.3
3113,603033.SH,24.33,25.33,76.5
3114,603035.SH,13.39,12.86,68.6
3115,603036.SH,13.39,8.75,18.0
3116,603037.SH,21.14,15.73,32.2
3117,603038.SH,19.75,14.33,30.2
3118,603039.SH,98.67,78.03,42.5
3119,603040.SH,29.17,28.3,69.9
3120,603041.SH,16.2,16.94,77.4
3121,603042.SH,14.48,20.2,91.5
3122,603043.SH,29.89,26.4,58.2
3123,603045.SH,28.89,13.22,3.8
3124,603050.SH,14.25,12.4,56.7
3125,603055.SH,11.83,5.83,4.9
3126,603056.SH,18.16,10.31,9.7
3127,603058.SH,11.0,6.59,12.4
3128,603059.SH,34.19,24.58,28.5
3129,603060.SH,26.69,20.66,38.5
3130,603063.SH,11.25,8.31,32.2
3131,603066.SH,7.8,8.83,82.7
3132,603067.SH,10.0,5.69,9.7
3133,603069.SH,7.71,10.98,92.1
3134,603076.SH,26.93,19.81,32.2
3135,603077.SH,1.93,1.44,34.3
3136,603078.SH,31.8,35.5,82.1
3137,603079.SH,20.34,42.31,98.4
3138,603080.SH,21.77,12.6,10.7
3139,603081.SH,14.56,11.14,38.5
3140,603083.SH,31.37,35.09,82.1
3141,603085.SH,8.99,6.32,25.4
3142,603086.SH,32.09,20.61,16.7
3143,603088.SH,13.71,8.78,16.7
3144,603089.SH,20.4,11.59,9.7
3145,603090.SH,16.9,17.32,74.8
3146,603096.SH,57.9,52.07,61.2
3147,603098.SH,13.41,8.7,18.0
3148,603099.SH,11.77,7.99,22.2
3149,603100.SH,10.42,8.62,50.0
3150,603101.SH,13.06,7.75,11.5
3151,603103.SH,24.37,14.19,10.7
3152,603105.SH,15.11,7.96,6.9
3153,603106.SH,12.86,6.87,6.9
3154,603108.SH,11.79,10.07,53.8
3155,603110.SH,15.06,14.13,66.3
3156,603111.SH,5.04,6.61,89.6
3157,603113.SH,13.3,9.34,25.4
3158,603116.SH,8.54,7.26,53.8
3159,603117.SH,4.34,3.51,46.1
3160,603118.SH,9.19,12.98,91.8
3161,603121.SH,26.51,15.63,11.5
3162,603123.SH,6.46,9.14,91.8
3163,603126.SH,7.05,4.35,14.6
3164,603127.SH,68.0,74.66,80.9
3165,603128.SH,7.26,5.34,32.2
3166,603129.SH,21.93,32.62,93.5
3167,603131.SH,23.88,15.2,16.7
3168,603133.SH,20.14,17.33,55.3
3169,603136.SH,38.53,21.45,8.9
3170,603138.SH,23.68,21.08,59.7
3171,603139.SH,17.76,16.96,67.5
3172,603156.SH,57.44,25.35,3.0
3173,603157.SH,8.2,3.84,4.1
3174,603158.SH,17.89,17.37,69.9
3175,603159.SH,23.02,10.57,3.8
3176,603160.SH,100.48,277.2,99.6
3177,603161.SH,17.6,12.49,27.0
3178,603165.SH,19.16,16.35,53.8
3179,603166.SH,6.42,5.75,61.2
3180,603167.SH,10.61,7.81,32.2
3181,603168.SH,7.89,8.25,77.4
3182,603169.SH,6.42,4.5,25.4
3183,603177.SH,11.34,8.18,28.5
3184,603178.SH,11.21,8.01,27.0
3185,603179.SH,17.43,22.78,89.6
3186,603180.SH,78.41,62.4,44.4
3187,603181.SH,22.85,15.17,19.5
3188,603183.SH,17.63,9.2,6.2
3189,603185.SH,52.27,39.23,34.3
3190,603186.SH,31.0,45.08,92.8
3191,603187.SH,45.71,32.41,27.0
3192,603188.SH,10.15,6.4,15.6
3193,603189.SH,13.09,21.55,95.9
3194,603192.SH,34.6,25.17,30.2
3195,603196.SH,9.54,8.02,52.0
3196,603197.SH,25.55,25.68,73.7
3197,603198.SH,17.29,16.0,65.1
3198,603199.SH,21.98,20.41,65.1
3199,603200.SH,37.85,55.42,93.0
3200,603203.SH,24.62,25.71,76.5
3201,603208.SH,36.77,79.0,98.6
3202,603214.SH,38.37,40.03,76.5
3203,603218.SH,26.25,18.27,25.4
3204,603220.SH,31.88,20.93,19.5
3205,603222.SH,24.36,46.88,97.7
3206,603223.SH,11.64,10.01,55.3
3207,603225.SH,14.16,10.29,30.2
3208,603226.SH,19.78,19.8,72.8
3209,603227.SH,4.63,4.1,59.7
3210,603228.SH,62.8,43.44,23.7
3211,603229.SH,15.4,25.8,96.3
3212,603232.SH,41.56,35.52,53.8
3213,603233.SH,46.63,63.88,91.0
3214,603238.SH,18.75,26.1,91.4
3215,603239.SH,12.07,12.49,75.7
3216,603258.SH,18.24,28.77,95.0
3217,603259.SH,90.4,93.76,76.5
3218,603260.SH,59.35,24.87,2.4
3219,603266.SH,20.65,10.03,4.9
3220,603268.SH,19.6,13.69,25.4
3221,603269.SH,16.48,13.28,46.1
3222,603277.SH,10.41,8.73,52.0
3223,603278.SH,18.05,9.2,5.6
3224,603283.SH,19.2,39.06,98.2
3225,603286.SH,16.35,15.46,67.5
3226,603288.SH,82.53,127.9,94.5
3227,603289.SH,11.9,7.72,18.0
3228,603297.SH,53.47,32.31,12.4
3229,603298.SH,14.67,11.64,42.5
3230,603299.SH,6.34,6.39,73.7
3231,603300.SH,7.37,6.91,66.3
3232,603301.SH,36.56,42.4,84.4
3233,603303.SH,15.28,9.1,12.4
3234,603305.SH,30.47,37.0,86.3
3235,603306.SH,15.9,13.88,56.7
3236,603308.SH,10.63,13.6,88.5
3237,603309.SH,14.0,19.15,91.0
3238,603311.SH,11.37,11.39,72.8
3239,603313.SH,28.23,17.25,13.5
3240,603315.SH,14.53,10.45,28.5
3241,603316.SH,9.08,11.34,87.5
3242,603318.SH,17.54,7.38,2.4
3243,603319.SH,22.91,19.35,52.0
3244,603320.SH,18.99,19.4,74.8
3245,603321.SH,8.23,7.92,68.6
3246,603322.SH,37.65,20.08,6.9
3247,603323.SH,7.22,4.41,13.5
3248,603326.SH,11.95,18.02,93.8
3249,603328.SH,11.48,10.59,63.9
3250,603329.SH,16.53,10.98,19.5
3251,603330.SH,22.77,14.0,13.5
3252,603331.SH,16.8,17.48,76.5
3253,603332.SH,35.63,23.23,18.0
3254,603333.SH,8.29,7.52,62.5
3255,603335.SH,6.49,4.24,18.0
3256,603336.SH,18.43,16.07,56.7
3257,603337.SH,40.35,16.97,2.4
3258,603338.SH,81.58,61.51,34.3
3259,603339.SH,19.03,11.82,14.6
3260,603345.SH,39.9,84.05,98.5
3261,603348.SH,23.55,17.32,32.2
3262,603351.SH,56.8,30.76,7.5
3263,603355.SH,25.98,20.42,42.5
3264,603356.SH,13.65,14.92,80.3
3265,603357.SH,20.57,9.72,4.1
3266,603358.SH,13.56,14.46,79.0
3267,603359.SH,19.7,20.56,76.5
3268,603360.SH,30.28,27.63,62.5
3269,603363.SH,13.08,22.34,96.6
3270,603365.SH,19.94,13.09,19.5
