,index_code,industry_name,industry_base_rank,industry_base_rps,industry_front_rank,industry_front_rps,industry_year_rank,industry_year_rps,industry_week_rank,industry_week_rps,industry_3_rank,industry_3_rps,industry_6_rank,industry_6_rps,industry_7_rank,industry_7_rps,code,cumulative_rank,new_quarter_eps,eps,rps,smr,eps_stability,decline_range,volume_ratio,period_date,ann_date
111,850333.SI,农药,18.1,41.0,63.0,143.0,72.7,165.0,71.81,163.0,90.7,206.0,82.8,188.0,82.8,188.0,603970.SH,55.1,2.94,35.7,61.0,41.6,4.8,-28.3,2.43,2019-12-31,2020-04-22
112,850334.SI,日用化学产品,74.0,168.0,91.19,207.0,82.4,187.0,96.92,220.0,91.6,208.0,93.0,211.0,79.7,181.0,000523.SZ,45.4,-16.67,17.5,78.9,10.4,35.5,-25.5,0.68,2019-12-31,2020-04-15
113,850334.SI,日用化学产品,74.0,168.0,91.19,207.0,82.4,187.0,96.92,220.0,91.6,208.0,93.0,211.0,79.7,181.0,300740.SZ,25.4,490.91,30.6,6.5,90.9,69.0,-57.9,4.47,2020-03-31,2020-04-22
114,850334.SI,日用化学产品,74.0,168.0,91.19,207.0,82.4,187.0,96.92,220.0,91.6,208.0,93.0,211.0,79.7,181.0,600249.SH,32.4,-347.59,4.0,64.5,13.6,86.9,-16.4,0.72,2019-12-31,2020-04-17
115,850334.SI,日用化学产品,74.0,168.0,91.19,207.0,82.4,187.0,96.92,220.0,91.6,208.0,93.0,211.0,79.7,181.0,600315.SH,86.5,-48.57,79.5,75.3,35.2,45.7,-18.6,8.45,2020-03-31,2020-04-23
116,850334.SI,日用化学产品,74.0,168.0,91.19,207.0,82.4,187.0,96.92,220.0,91.6,208.0,93.0,211.0,79.7,181.0,603605.SH,93.4,-15.22,66.2,98.1,45.1,18.2,-4.3,2.58,2020-03-31,2020-04-23
117,850335.SI,涂料油漆油墨制造,77.5,176.0,3.52,8.0,85.9,195.0,55.07,125.0,74.9,170.0,85.0,193.0,89.9,204.0,000565.SZ,12.2,-87.33,16.4,30.9,10.5,43.0,-42.9,0.85,2020-03-31,2020-04-24
118,850335.SI,涂料油漆油墨制造,77.5,176.0,3.52,8.0,85.9,195.0,55.07,125.0,74.9,170.0,85.0,193.0,89.9,204.0,300398.SZ,68.5,-41.18,62.6,70.0,30.1,72.3,-30.3,0.95,2020-03-31,2020-04-24
119,850335.SI,涂料油漆油墨制造,77.5,176.0,3.52,8.0,85.9,195.0,55.07,125.0,74.9,170.0,85.0,193.0,89.9,204.0,300522.SZ,53.4,-27.68,35.4,68.9,24.9,16.7,-18.0,1.14,2020-03-31,2020-04-22
120,850335.SI,涂料油漆油墨制造,77.5,176.0,3.52,8.0,85.9,195.0,55.07,125.0,74.9,170.0,85.0,193.0,89.9,204.0,300665.SZ,26.1,-775.81,14.7,56.4,3.1,75.8,-22.5,0.82,2020-03-31,2020-04-21
121,850335.SI,涂料油漆油墨制造,77.5,176.0,3.52,8.0,85.9,195.0,55.07,125.0,74.9,170.0,85.0,193.0,89.9,204.0,300758.SZ,44.9,105.88,41.2,30.9,89.7,42.1,-43.7,2.44,2020-03-31,2020-04-23
122,850335.SI,涂料油漆油墨制造,77.5,176.0,3.52,8.0,85.9,195.0,55.07,125.0,74.9,170.0,85.0,193.0,89.9,204.0,603378.SH,90.7,96.67,44.0,97.1,87.9,61.2,-4.9,0.93,2019-12-31,2020-04-18
123,850335.SI,涂料油漆油墨制造,77.5,176.0,3.52,8.0,85.9,195.0,55.07,125.0,74.9,170.0,85.0,193.0,89.9,204.0,603737.SH,88.1,-6700.0,78.3,95.3,2.7,97.8,-2.1,0.56,2020-03-31,2020-04-10
124,850335.SI,涂料油漆油墨制造,77.5,176.0,3.52,8.0,85.9,195.0,55.07,125.0,74.9,170.0,85.0,193.0,89.9,204.0,603823.SH,83.6,20.24,51.5,87.3,58.0,35.7,-12.2,0.41,2019-12-31,2020-04-18
125,850337.SI,民爆用品,42.7,97.0,17.62,40.0,88.5,201.0,88.11,200.0,93.8,213.0,72.2,164.0,89.0,202.0,002360.SZ,56.8,-81.0,67.4,54.5,10.3,54.2,-34.4,1.01,2020-03-31,2020-04-21
126,850337.SI,民爆用品,42.7,97.0,17.62,40.0,88.5,201.0,88.11,200.0,93.8,213.0,72.2,164.0,89.0,202.0,002497.SZ,39.9,-63.16,28.8,68.9,8.9,45.3,-39.4,0.82,2019-12-31,2020-04-10
127,850337.SI,民爆用品,42.7,97.0,17.62,40.0,88.5,201.0,88.11,200.0,93.8,213.0,72.2,164.0,89.0,202.0,002683.SZ,98.1,42.22,88.5,98.3,66.2,88.7,-24.3,1.13,2019-12-31,2020-04-18
128,850337.SI,民爆用品,42.7,97.0,17.62,40.0,88.5,201.0,88.11,200.0,93.8,213.0,72.2,164.0,89.0,202.0,002917.SZ,13.3,-5.56,17.9,12.5,44.6,7.8,-46.3,1.32,2019-12-31,2020-04-10
129,850337.SI,民爆用品,42.7,97.0,17.62,40.0,88.5,201.0,88.11,200.0,93.8,213.0,72.2,164.0,89.0,202.0,603977.SH,79.1,68.18,29.0,84.6,91.0,47.6,-18.9,0.92,2019-12-31,2020-04-15
130,850338.SI,纺织化学用品,71.4,162.0,27.75,63.0,7.9,18.0,55.95,127.0,25.6,58.0,16.7,38.0,5.7,13.0,002054.SZ,71.2,116.67,79.6,68.9,82.5,91.7,-41.5,0.65,2019-12-31,2020-02-29
131,850338.SI,纺织化学用品,71.4,162.0,27.75,63.0,7.9,18.0,55.95,127.0,25.6,58.0,16.7,38.0,5.7,13.0,300067.SZ,12.8,15.61,54.9,8.4,56.0,18.0,-54.9,1.36,2019-12-31,2020-04-04
132,850338.SI,纺织化学用品,71.4,162.0,27.75,63.0,7.9,18.0,55.95,127.0,25.6,58.0,16.7,38.0,5.7,13.0,300727.SZ,8.0,-45.45,35.5,24.0,18.9,41.3,-41.6,1.8,2020-03-31,2020-04-24
133,850338.SI,纺织化学用品,71.4,162.0,27.75,63.0,7.9,18.0,55.95,127.0,25.6,58.0,16.7,38.0,5.7,13.0,603980.SH,2.5,-38.0,38.4,3.2,20.1,30.4,-65.5,1.26,2019-12-31,2020-04-23
134,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,000985.SZ,61.1,-416.67,99.5,40.7,3.7,93.3,-30.3,0.89,2020-03-31,2020-04-18
135,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,000990.SZ,26.4,-46.44,69.5,4.2,54.6,83.5,-63.8,0.64,2019-12-31,2020-04-18
136,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002109.SZ,45.1,-89.53,96.8,22.1,10.0,77.6,-42.3,1.19,2020-03-31,2020-04-18
137,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002136.SZ,85.8,206.94,85.5,58.1,88.6,90.5,-25.4,0.77,2020-03-31,2020-04-21
138,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002145.SZ,86.3,8.16,93.8,67.8,45.2,91.8,-14.4,0.85,2019-12-31,2020-04-10
139,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002211.SZ,17.8,-891.83,3.9,62.3,10.0,83.3,-34.7,1.22,2019-12-31,2020-04-07
140,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002453.SZ,4.4,-1475.0,2.4,27.4,0.9,91.9,-42.6,0.63,2019-12-31,2020-04-17
141,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002562.SZ,83.7,66.67,76.5,61.0,92.7,55.7,-28.6,0.63,2019-12-31,2020-04-20
142,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002597.SZ,75.7,-10.49,63.2,72.7,50.8,49.8,-17.5,1.36,2019-12-31,2020-03-06
143,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002601.SZ,84.5,12.17,86.2,61.0,69.7,80.4,-21.4,1.13,2019-12-31,2020-03-25
144,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002643.SZ,76.4,27.27,53.6,87.0,56.8,16.5,-29.4,0.55,2020-03-31,2020-04-18
145,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002669.SZ,87.3,64.71,71.1,76.1,86.9,50.2,-22.3,0.68,2019-12-31,2020-04-21
146,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002748.SZ,4.1,-131.67,9.8,18.9,7.1,69.4,-51.6,0.5,2019-12-31,2020-04-21
147,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002802.SZ,44.2,0.0,52.4,49.7,26.2,5.2,-27.3,0.57,2020-03-31,2020-04-20
148,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002809.SZ,90.6,87.72,66.2,82.2,95.7,31.1,-12.7,0.93,2019-12-31,2020-04-20
149,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002810.SZ,70.8,113.5,81.8,38.7,86.1,53.4,-38.5,0.64,2019-12-31,2020-04-11
150,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002812.SZ,78.7,47.22,57.3,68.9,91.1,48.7,-26.3,0.79,2019-12-31,2020-03-17
151,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,002909.SZ,94.4,363.64,91.3,70.0,98.5,74.6,-15.6,0.91,2019-12-31,2020-03-31
152,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300019.SZ,75.9,-27.48,69.5,84.2,20.7,85.3,-22.4,0.68,2020-03-31,2020-04-21
153,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300035.SZ,94.1,13.63,85.2,88.2,83.8,47.3,-26.9,1.05,2019-12-31,2020-04-21
154,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300041.SZ,87.7,13.09,57.6,97.0,53.1,7.9,-2.2,1.46,2020-03-31,2020-04-23
155,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300073.SZ,23.0,-48.71,10.7,62.3,19.7,73.3,-37.5,0.79,2020-03-31,2020-04-16
156,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300107.SZ,35.2,-50.55,98.5,7.0,18.4,93.0,-59.4,1.18,2019-12-31,2020-04-03
157,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300174.SZ,16.9,-35.22,55.6,12.5,20.3,60.4,-52.8,0.61,2019-12-31,2020-03-03
158,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300214.SZ,93.3,75.0,72.5,86.7,94.7,57.6,-15.9,1.38,2019-12-31,2020-04-21
159,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300243.SZ,54.0,-20.0,91.0,30.9,25.8,67.8,-37.4,1.03,2019-12-31,2020-04-21
160,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300481.SZ,79.2,35.71,69.3,68.9,69.4,9.9,-24.8,1.02,2019-12-31,2020-03-27
161,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300596.SZ,61.5,4.54,54.6,52.6,73.4,34.4,-33.1,0.6,2020-03-31,2020-04-15
162,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300637.SZ,9.2,-106.25,59.3,0.8,9.5,51.8,-73.3,1.5,2020-03-31,2020-04-24
163,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300684.SZ,66.4,-12.91,79.8,42.7,57.1,98.4,-30.4,1.37,2019-12-31,2020-04-23
164,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300690.SZ,75.4,31.25,42.7,76.1,84.9,37.1,-18.3,0.96,2020-03-31,2020-04-15
165,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,300721.SZ,19.0,-383.74,10.2,58.1,3.4,60.0,-27.9,0.85,2020-03-31,2020-04-24
166,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,600165.SH,6.5,-571.43,5.9,30.9,2.3,98.7,-40.1,1.56,2019-12-31,2020-04-23
167,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,600228.SH,47.0,-166.67,15.3,88.2,6.5,80.1,-2.2,1.12,2019-12-31,2020-03-28
168,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,600273.SH,23.9,17.33,54.8,11.5,49.1,1.8,-50.8,0.86,2019-12-31,2020-04-17
169,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,600299.SH,37.2,0.0,17.8,59.6,43.8,20.0,-22.4,0.92,2020-03-31,2020-04-23
170,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,600378.SH,95.8,-2.48,85.2,88.5,97.0,59.3,-29.8,0.75,2019-12-31,2020-04-16
171,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,600458.SH,5.6,113.21,5.2,22.1,19.4,75.5,-44.9,1.99,2019-12-31,2020-03-31
172,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,600803.SH,51.2,-10.81,69.2,44.6,27.1,69.7,-30.2,0.44,2019-12-31,2020-03-13
173,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,603002.SH,82.7,50.0,88.8,64.5,57.4,57.2,-28.0,1.91,2019-12-31,2020-04-23
174,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,603078.SH,46.2,-13.66,13.8,83.3,48.5,16.4,-34.0,0.91,2019-12-31,2020-03-12
175,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,603181.SH,63.1,31.43,71.5,46.5,59.2,22.3,-35.5,1.45,2019-12-31,2020-04-01
176,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,603725.SH,2.9,-87.5,10.0,8.4,11.0,46.4,-51.4,1.28,2019-12-31,2020-04-16
177,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,603822.SH,55.7,13.73,46.2,51.2,65.9,37.9,-23.3,0.89,2019-12-31,2020-02-18
178,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,603879.SH,46.7,-36.84,13.7,91.5,15.2,12.9,-15.5,1.61,2019-12-31,2020-04-17
179,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,603916.SH,96.3,29.55,68.9,96.8,91.6,35.9,-3.2,0.78,2019-12-31,2020-04-16
180,850339.SI,其他化学制品,59.0,134.0,44.49,101.0,65.2,148.0,48.9,111.0,60.8,138.0,48.0,109.0,75.8,172.0,603968.SH,56.3,10.2,53.4,52.6,53.6,39.3,-27.2,0.64,2019-12-31,2020-04-18
181,850341.SI,涤纶,8.8,20.0,67.84,154.0,41.9,95.0,66.08,150.0,89.0,202.0,71.4,162.0,61.7,140.0,000301.SZ,77.8,33.33,78.8,48.2,62.8,77.0,-27.9,0.96,2019-12-31,2020-04-09
182,850341.SI,涤纶,8.8,20.0,67.84,154.0,41.9,95.0,66.08,150.0,89.0,202.0,71.4,162.0,61.7,140.0,002206.SZ,40.0,-3.45,48.4,30.9,38.4,5.7,-35.3,0.78,2019-12-31,2020-04-13
183,850341.SI,涤纶,8.8,20.0,67.84,154.0,41.9,95.0,66.08,150.0,89.0,202.0,71.4,162.0,61.7,140.0,002427.SZ,3.1,-1700.0,9.0,5.4,0.3,89.4,-55.6,0.99,2020-03-31,2020-04-23
184,850341.SI,涤纶,8.8,20.0,67.84,154.0,41.9,95.0,66.08,150.0,89.0,202.0,71.4,162.0,61.7,140.0,002493.SZ,57.4,29.63,36.4,65.4,36.0,65.6,-21.8,0.71,2019-12-31,2020-04-23
185,850341.SI,涤纶,8.8,20.0,67.84,154.0,41.9,95.0,66.08,150.0,89.0,202.0,71.4,162.0,61.7,140.0,600346.SH,90.4,200.0,88.6,56.4,94.9,51.3,-32.0,0.91,2019-12-31,2020-04-17
186,850341.SI,涤纶,8.8,20.0,67.84,154.0,41.9,95.0,66.08,150.0,89.0,202.0,71.4,162.0,61.7,140.0,600527.SH,95.4,-6.56,87.6,97.1,23.9,72.2,-6.6,0.92,2019-12-31,2020-04-21
187,850341.SI,涤纶,8.8,20.0,67.84,154.0,41.9,95.0,66.08,150.0,89.0,202.0,71.4,162.0,61.7,140.0,601233.SH,64.3,35.34,70.2,36.5,62.7,75.2,-35.8,0.79,2019-12-31,2020-04-21
188,850341.SI,涤纶,8.8,20.0,67.84,154.0,41.9,95.0,66.08,150.0,89.0,202.0,71.4,162.0,61.7,140.0,603225.SH,47.7,-6.61,62.2,34.5,31.9,60.6,-37.2,0.73,2019-12-31,2020-03-27
189,850342.SI,维纶,35.7,81.0,8.81,20.0,25.1,57.0,4.41,10.0,2.6,6.0,5.7,13.0,74.4,169.0,600063.SH,80.1,185.71,86.4,75.3,91.9,51.9,-29.1,0.91,2019-12-31,2020-04-10
190,850343.SI,粘胶,89.9,204.0,33.92,77.0,68.3,155.0,17.62,40.0,82.4,187.0,1.3,3.0,60.4,137.0,000420.SZ,62.5,-31.4,67.8,59.6,29.3,65.1,-35.6,0.92,2019-12-31,2020-04-10
191,850343.SI,粘胶,89.9,204.0,33.92,77.0,68.3,155.0,17.62,40.0,82.4,187.0,1.3,3.0,60.4,137.0,000949.SZ,89.0,14.57,87.4,84.2,44.2,77.2,-26.6,0.72,2019-12-31,2020-04-08
192,850343.SI,粘胶,89.9,204.0,33.92,77.0,68.3,155.0,17.62,40.0,82.4,187.0,1.3,3.0,60.4,137.0,002172.SZ,2.1,-5600.0,0.1,11.5,3.4,97.3,-52.5,0.84,2019-12-31,2020-04-16
193,850343.SI,粘胶,89.9,204.0,33.92,77.0,68.3,155.0,17.62,40.0,82.4,187.0,1.3,3.0,60.4,137.0,600889.SH,27.4,-3433.33,1.0,70.0,3.7,95.2,-11.5,0.66,2020-03-31,2020-04-23
194,850344.SI,其他纤维,83.3,189.0,48.9,111.0,83.7,190.0,53.74,122.0,38.8,88.0,77.1,175.0,86.8,197.0,300699.SZ,74.2,38.36,67.3,62.3,78.9,27.7,-20.0,0.91,2019-12-31,2020-03-31
195,850344.SI,其他纤维,83.3,189.0,48.9,111.0,83.7,190.0,53.74,122.0,38.8,88.0,77.1,175.0,86.8,197.0,600810.SH,37.6,-50.34,98.0,11.5,27.8,83.8,-50.6,2.77,2019-12-31,2020-04-10
196,850345.SI,氨纶,30.8,70.0,79.3,180.0,52.9,120.0,63.0,143.0,86.3,196.0,21.1,48.0,72.2,164.0,002254.SZ,88.1,34.62,82.6,72.7,53.5,37.0,-17.1,0.67,2019-12-31,2020-03-31
197,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,000859.SZ,91.3,-21.43,93.0,61.0,87.1,69.3,-26.4,1.46,2019-12-31,2020-04-02
198,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,000973.SZ,28.5,-66.67,14.5,62.3,11.2,46.5,-32.4,1.37,2019-12-31,2020-03-26
199,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,002263.SZ,64.6,50.0,19.1,67.8,86.7,86.0,-10.2,0.77,2019-12-31,2020-04-15
200,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,002395.SZ,81.4,36.17,52.9,91.3,49.9,48.4,-24.7,0.65,2019-12-31,2020-04-14
201,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,002825.SZ,56.0,-14.29,24.7,76.1,35.5,48.0,-14.3,0.2,2020-03-31,2020-04-14
202,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,300305.SZ,81.6,25.63,48.2,86.2,48.0,16.1,-2.4,1.84,2019-12-31,2020-04-10
203,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,300717.SZ,40.4,8.7,28.7,51.2,48.4,5.9,-35.6,0.92,2019-12-31,2020-04-11
204,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,603580.SH,18.4,-0.69,27.8,22.1,40.7,12.8,-45.2,0.69,2019-12-31,2020-03-27
205,850351.SI,其他塑料制品,44.1,100.0,76.65,174.0,78.0,177.0,82.38,187.0,84.1,191.0,70.0,159.0,78.4,178.0,603615.SH,38.9,3.57,18.6,59.6,39.0,7.5,-28.6,1.06,2019-12-31,2020-04-04
206,850352.SI,合成革,10.6,24.0,88.99,202.0,72.2,164.0,97.36,221.0,87.2,198.0,80.6,183.0,19.8,45.0,300218.SZ,91.4,208.57,92.0,66.5,63.0,90.4,-19.6,0.75,2019-12-31,2020-04-17
207,850352.SI,合成革,10.6,24.0,88.99,202.0,72.2,164.0,97.36,221.0,87.2,198.0,80.6,183.0,19.8,45.0,300321.SZ,68.1,2.94,46.5,74.4,32.1,88.8,-19.3,1.05,2020-03-31,2020-04-22
208,850353.SI,改性塑料,79.7,181.0,80.62,183.0,99.1,225.0,70.48,160.0,98.7,224.0,80.2,182.0,99.1,225.0,002324.SZ,80.1,66.67,48.5,76.1,83.5,47.8,-45.2,1.05,2020-03-31,2020-04-11
209,850353.SI,改性塑料,79.7,181.0,80.62,183.0,99.1,225.0,70.48,160.0,98.7,224.0,80.2,182.0,99.1,225.0,002838.SZ,91.6,88.89,59.6,97.0,74.7,28.6,-37.8,0.82,2020-03-31,2020-04-09
210,850353.SI,改性塑料,79.7,181.0,80.62,183.0,99.1,225.0,70.48,160.0,98.7,224.0,80.2,182.0,99.1,225.0,002886.SZ,63.0,46.67,26.9,88.5,24.5,23.6,-33.1,0.65,2019-12-31,2020-04-17
211,850353.SI,改性塑料,79.7,181.0,80.62,183.0,99.1,225.0,70.48,160.0,98.7,224.0,80.2,182.0,99.1,225.0,300538.SZ,70.6,30.0,55.6,42.7,83.3,51.5,-29.4,2.26,2019-12-31,2020-04-17
212,850353.SI,改性塑料,79.7,181.0,80.62,183.0,99.1,225.0,70.48,160.0,98.7,224.0,80.2,182.0,99.1,225.0,300644.SZ,64.1,21.84,14.3,70.9,89.2,35.3,-32.7,0.74,2019-12-31,2020-04-20
213,850361.SI,轮胎,38.3,87.0,32.16,73.0,22.5,51.0,26.43,60.0,48.0,109.0,50.2,114.0,40.1,91.0,600182.SH,13.2,-2.22,25.8,24.0,30.7,49.5,-40.1,2.35,2019-12-31,2020-04-20
214,850361.SI,轮胎,38.3,87.0,32.16,73.0,22.5,51.0,26.43,60.0,48.0,109.0,50.2,114.0,40.1,91.0,600469.SH,92.8,1133.33,96.5,70.9,97.9,98.9,-29.3,0.94,2019-12-31,2020-03-20
215,850361.SI,轮胎,38.3,87.0,32.16,73.0,22.5,51.0,26.43,60.0,48.0,109.0,50.2,114.0,40.1,91.0,601163.SH,54.0,5.26,43.9,70.9,32.0,47.1,-19.3,2.3,2020-03-31,2020-04-23
216,850361.SI,轮胎,38.3,87.0,32.16,73.0,22.5,51.0,26.43,60.0,48.0,109.0,50.2,114.0,40.1,91.0,601966.SH,75.8,29.17,57.0,84.2,46.8,23.3,-13.7,1.01,2020-03-31,2020-04-22
217,850362.SI,其他橡胶制品,43.2,98.0,39.65,90.0,91.2,207.0,57.71,131.0,62.6,142.0,65.2,148.0,91.2,207.0,300121.SZ,18.2,-53.47,47.7,20.4,19.5,61.1,-44.0,0.46,2019-12-31,2020-02-29
218,850362.SI,其他橡胶制品,43.2,98.0,39.65,90.0,91.2,207.0,57.71,131.0,62.6,142.0,65.2,148.0,91.2,207.0,300320.SZ,77.3,27.59,74.8,67.8,63.9,26.7,-35.2,1.56,2019-12-31,2020-03-28
219,850362.SI,其他橡胶制品,43.2,98.0,39.65,90.0,91.2,207.0,57.71,131.0,62.6,142.0,65.2,148.0,91.2,207.0,300731.SZ,50.6,11.11,24.8,86.2,19.8,24.4,-17.0,1.05,2019-12-31,2020-04-09
220,850363.SI,炭黑,28.2,64.0,70.48,160.0,2.6,6.0,62.56,142.0,70.5,160.0,45.8,104.0,4.4,10.0,002442.SZ,18.8,-85.53,80.7,6.0,10.8,73.7,-58.8,0.81,2019-12-31,2020-04-10
