,ts_code,high,trade_date_x,adj_factor_x,trade_date_y,adj_factor_y,adj_factor
2715,600702.SH,34.17,20200528,3.461,20190521,3.448,0.9962438601560243
2716,600703.SH,31.06,20200528,21.247,20190521,20.861,0.9818327293264932
2717,600704.SH,5.96,20200528,18.48,20190521,17.674,0.9563852813852813
2718,600705.SH,5.72,20200528,49.996,20190521,49.589,0.9918593487478997
2719,600706.SH,10.09,20200528,2.367,20190521,1.965,0.8301647655259823
2720,600707.SH,5.96,20200528,2.273,20190521,2.273,1.0
2721,600708.SH,6.29,20200528,12.081,20190521,11.606,0.9606820627431504
2722,600710.SH,7.11,20200528,5.961,20190521,5.852,0.9817144774366717
2723,600711.SH,6.16,20200528,9.891,20190521,9.852,0.9960570215347285
2724,600712.SH,11.3,20200528,6.357,20190521,6.357,1.0
2725,600713.SH,5.48,20200528,10.454,20190521,10.226,0.9781901664434667
2726,600714.SH,7.18,20200528,2.623,20190521,2.623,1.0
2727,600715.SH,4.52,20200528,3.888,20190521,3.888,1.0
2728,600716.SH,4.65,20200528,4.638,20190521,4.526,0.9758516601983613
2729,600717.SH,6.62,20200528,21.416,20190521,17.603,0.8219555472543894
2730,600718.SH,15.54,20200528,17.03,20190521,17.03,1.0
2731,600719.SH,6.05,20200528,5.458,20190521,5.458,1.0
2732,600720.SH,17.46,20200528,11.148,20190521,10.755,0.9647470398277719
2733,600721.SH,7.24,20200528,1.452,20190521,1.452,1.0
2734,600722.SH,7.27,20200528,5.892,20190521,5.892,1.0
2735,600723.SH,7.12,20200528,3.083,20190521,3.008,0.975673045734674
2736,600724.SH,5.44,20200528,11.57,20190521,11.509,0.9947277441659464
2737,600725.SH,3.6,20200528,8.235,20190521,8.235,1.0
2738,600726.SH,2.29,20200528,3.597,20190521,3.597,1.0
2739,600727.SH,8.98,20200528,5.275,20190521,5.275,1.0
2740,600728.SH,11.97,20200528,12.809,20190521,12.809,1.0
2741,600729.SH,34.11,20200528,3.098,20190521,3.028,0.9774047772756618
2742,600730.SH,6.52,20200528,5.539,20190521,5.499,0.9927784798700127
2743,600731.SH,8.07,20200528,6.409,20190521,6.409,1.0
2744,600732.SH,11.93,20200528,4.863,20190521,4.863,1.0
2745,600733.SH,10.39,20200528,9.36,20190521,9.36,1.0
2746,600734.SH,13.11,20200528,3.659,20190521,3.659,1.0
2747,600735.SH,7.41,20200528,5.413,20190521,5.363,0.9907629780158878
2748,600736.SH,9.23,20200528,27.089,20190521,27.089,1.0
2749,600737.SH,9.96,20200528,11.227,20190521,11.227,1.0
2750,600738.SH,8.24,20200528,7.463,20190521,7.075,0.9480101835722899
2751,600739.SH,21.5,20200528,30.466,20190521,30.466,1.0
2752,600740.SH,9.23,20200528,7.592,20190521,7.42,0.9773445732349842
2753,600741.SH,28.9,20200528,44.715,20190521,42.638,0.9535502627753549
2754,600742.SH,13.9,20200528,14.14,20190521,13.418,0.9489391796322488
2755,600743.SH,2.81,20200528,12.135,20190521,11.59,0.9550885867325917
2756,600744.SH,3.82,20200528,4.106,20190521,4.106,1.0
2757,600745.SH,171.88,20200528,2.129,20190521,2.129,1.0
2758,600746.SH,10.48,20200528,7.353,20190521,7.353,1.0
2759,600748.SH,11.35,20200528,6.198,20190521,6.177,0.9966118102613745
2760,600749.SH,12.38,20200528,3.127,20190521,3.127,1.0
2761,600750.SH,13.5,20200528,13.102,20190521,10.256,0.7827812547702641
2762,600751.SH,4.03,20200528,4.621,20190521,4.621,1.0
2763,600753.SH,22.51,20200528,2.246,20190521,2.246,1.0
2764,600754.SH,30.06,20200528,3.011,20190521,2.935,0.9747592162072402
2765,600755.SH,8.75,20200528,20.403,20190521,19.765,0.9687300887124444
2766,600756.SH,29.2,20200528,5.224,20190521,5.215,0.9982771822358345
2767,600757.SH,7.19,20200528,6.533,20190521,6.39,0.9781111281187814
2768,600758.SH,8.64,20200528,2.777,20190521,2.762,0.9945984875765214
2769,600759.SH,4.25,20200528,4.465,20190521,4.465,1.0
2770,600760.SH,38.22,20200528,4.905,20190521,4.905,1.0
2771,600761.SH,10.46,20200528,11.912,20190521,11.501,0.9654969778374747
2772,600763.SH,140.35,20200528,2.415,20190521,2.415,1.0
2773,600764.SH,34.87,20200528,8.101,20190521,8.101,1.0
2774,600765.SH,11.61,20200528,9.01,20190521,9.01,1.0
2775,600766.SH,11.54,20200528,4.225,20190521,4.225,1.0
2776,600767.SH,6.49,20200528,3.774,20190521,3.774,1.0
2777,600768.SH,15.9,20200528,3.339,20190521,3.339,1.0
2778,600769.SH,7.15,20200528,5.58,20190521,5.58,1.0
2779,600770.SH,7.59,20200528,21.002,20190521,21.002,1.0
2780,600771.SH,20.95,20200528,7.446,20190521,5.324,0.7150147730325007
2781,600773.SH,7.49,20200528,6.216,20190521,6.207,0.9985521235521235
2782,600774.SH,13.13,20200528,6.396,20190521,6.38,0.9974984365228268
2783,600775.SH,16.86,20200528,1.456,20190521,1.446,0.9931318681318682
2784,600776.SH,28.54,20200528,4.736,20190521,4.722,0.9970439189189191
2785,600777.SH,2.46,20200528,30.515,20190521,30.515,1.0
2786,600778.SH,7.7,20200528,3.766,20190521,3.766,1.0
2787,600779.SH,59.06,20200528,6.518,20190521,6.377,0.9783675974225222
2788,600780.SH,3.83,20200528,10.994,20190521,10.994,1.0
2789,600781.SH,15.29,20200528,2.14,20190521,2.14,1.0
2790,600782.SH,5.51,20200528,10.87,20190521,10.457,0.962005519779209
2791,600783.SH,20.13,20200528,6.07,20190521,6.033,0.9939044481054365
2792,600784.SH,5.69,20200528,7.169,20190521,7.155,0.9980471474403684
2793,600785.SH,17.85,20200528,4.606,20190521,4.606,1.0
2794,600787.SH,6.05,20200528,30.504,20190521,30.39,0.9962627852084972
2795,600789.SH,14.04,20200528,2.777,20190521,2.125,0.7652142599927979
2796,600790.SH,3.86,20200528,11.056,20190521,10.536,0.9529667149059334
2797,600791.SH,4.49,20200528,7.304,20190521,7.27,0.9953450164293537
2798,600792.SH,4.36,20200528,6.756,20190521,6.756,1.0
2799,600793.SH,20.39,20200528,1.733,20190521,1.733,1.0
2800,600794.SH,6.45,20200528,20.612,20190521,20.612,1.0
2801,600795.SH,2.65,20200528,259.363,20190521,255.31,0.9843732529312199
2802,600796.SH,7.41,20200528,8.519,20190521,8.519,1.0
2803,600797.SH,12.53,20200528,12.517,20190521,12.475,0.9966445633937845
2804,600798.SH,4.16,20200528,8.119,20190521,7.83,0.9644044833107526
2805,600800.SH,6.98,20200528,9.904,20190521,9.904,1.0
2806,600801.SH,19.93,20200528,9.247,20190521,6.323,0.683789337082297
2807,600802.SH,13.41,20200528,2.785,20190521,2.775,0.9964093357271094
2808,600803.SH,12.22,20200528,6.209,20190521,6.077,0.9787405379288131
2809,600804.SH,9.16,20200528,8.058,20190521,8.058,1.0
2810,600805.SH,6.39,20200528,14.398,20190521,14.398,1.0
2811,600807.SH,5.38,20200528,6.536,20190521,6.536,1.0
2812,600808.SH,3.34,20200528,2.135,20190521,1.94,0.908665105386417
2813,600809.SH,128.49,20200528,4.394,20190521,4.348,0.9895311788802913
2814,600810.SH,11.91,20200528,4.165,20190521,3.09,0.7418967587034814
2815,600811.SH,4.04,20200528,15.624,20190521,15.624,1.0
2816,600812.SH,12.31,20200528,3.974,20190521,3.946,0.9929542023150478
2817,600814.SH,5.68,20200528,6.047,20190521,5.972,0.9875971556143543
2818,600815.SH,3.35,20200528,6.364,20190521,6.148,0.9660590823381521
2819,600816.SH,5.94,20200528,30.964,20190521,30.964,1.0
2820,600817.SH,10.99,20200528,4.465,20190521,4.465,1.0
2821,600818.SH,13.48,20200528,2.15,20190521,2.139,0.9948837209302325
2822,600819.SH,5.75,20200528,3.349,20190521,3.33,0.9943266646760227
2823,600820.SH,6.58,20200528,18.246,20190521,17.713,0.970788117943659
2824,600821.SH,6.38,20200528,4.462,20190521,4.462,1.0
2825,600822.SH,13.38,20200528,2.728,20190521,2.728,1.0
2826,600823.SH,4.72,20200528,33.972,20190521,31.987,0.9415695278464618
2827,600824.SH,4.06,20200528,26.164,20190521,25.938,0.9913621770371501
2828,600825.SH,6.15,20200528,12.667,20190521,12.642,0.998026367727165
2829,600826.SH,14.15,20200528,4.935,20190521,4.859,0.9845997973657549
2830,600827.SH,10.1,20200528,8.49,20190521,8.325,0.9805653710247348
2831,600828.SH,5.15,20200528,10.986,20190521,10.199,0.9283633715638084
2832,600829.SH,11.5,20200528,9.478,20190521,9.478,1.0
2833,600830.SH,8.41,20200528,9.89,20190521,9.795,0.9903943377148634
2834,600831.SH,12.84,20200528,6.396,20190521,6.391,0.9992182614133834
2835,600833.SH,12.21,20200528,7.343,20190521,7.297,0.993735530437151
2836,600834.SH,14.83,20200528,3.922,20190521,3.912,0.9974502804691483
2837,600835.SH,20.22,20200528,4.979,20190521,4.841,0.9722835910825467
2838,600836.SH,6.64,20200528,13.65,20190521,13.65,1.0
2839,600837.SH,16.46,20200528,22.51,20190521,22.27,0.9893380719680142
2840,600838.SH,7.4,20200528,9.039,20190521,8.943,0.989379356123465
2841,600839.SH,4.02,20200528,27.892,20190521,27.683,0.9925068119891008
2842,600841.SH,8.64,20200528,2.853,20190521,2.836,0.9940413599719592
2843,600843.SH,9.5,20200528,2.805,20190521,2.805,1.0
2844,600844.SH,5.92,20200528,6.935,20190521,6.935,1.0
2845,600845.SH,43.81,20200528,5.688,20190521,4.33,0.7612517580872011
2846,600846.SH,9.83,20200528,15.156,20190521,14.862,0.9806017418844022
2847,600847.SH,13.92,20200528,1.862,20190521,1.862,1.0
2848,600848.SH,38.3,20200528,2.261,20190521,2.261,1.0
2849,600850.SH,32.12,20200528,6.934,20190521,6.821,0.9837034900490337
2850,600851.SH,10.7,20200528,11.813,20190521,11.764,0.9958520274274104
2851,600853.SH,4.02,20200528,2.597,20190521,1.991,0.7666538313438583
2852,600854.SH,4.23,20200528,6.072,20190521,5.973,0.983695652173913
2853,600855.SH,29.53,20200528,1.616,20190521,1.609,0.9956683168316831
2854,600856.SH,3.98,20200528,5.616,20190521,5.616,1.0
2855,600857.SH,10.89,20200528,5.706,20190521,5.706,1.0
2856,600858.SH,5.5,20200528,6.922,20190521,6.878,0.9936434556486565
2857,600859.SH,21.77,20200528,4.52,20190521,4.386,0.9703539823008851
2858,600860.SH,8.58,20200528,1.661,20190521,1.661,1.0
2859,600861.SH,14.74,20200528,2.422,20190521,2.408,0.9942196531791907
2860,600862.SH,17.95,20200528,7.207,20190521,7.126,0.9887609268766477
2861,600863.SH,3.23,20200528,17.551,20190521,17.011,0.9692325223633982
2862,600864.SH,8.5,20200528,10.4,20190521,10.4,1.0
2863,600865.SH,6.87,20200528,4.902,20190521,4.902,1.0
2864,600866.SH,8.47,20200528,14.624,20190521,14.624,1.0
2865,600867.SH,18.82,20200528,33.844,20190521,32.925,0.9728459992908638
2866,600868.SH,4.14,20200528,28.063,20190521,27.974,0.9968285643017497
2867,600869.SH,5.5,20200528,10.667,20190521,10.667,1.0
2868,600870.SH,3.91,20200528,8.269,20190521,8.269,1.0
2869,600871.SH,2.86,20200528,2.464,20190521,2.464,1.0
2870,600872.SH,53.71,20200528,11.072,20190521,10.948,0.9888005780346822
2871,600873.SH,5.0,20200528,6.663,20190521,6.178,0.9272099654810145
2872,600874.SH,9.23,20200528,1.669,20190521,1.647,0.9868184541641701
2873,600875.SH,11.36,20200528,3.019,20190521,2.984,0.9884067572043722
2874,600876.SH,18.11,20200528,1.427,20190521,1.427,1.0
2875,600877.SH,8.27,20200528,4.641,20190521,4.641,1.0
2876,600879.SH,8.33,20200528,36.271,20190521,36.271,1.0
2877,600880.SH,4.77,20200528,29.148,20190521,29.148,1.0
2878,600881.SH,3.54,20200528,46.915,20190521,46.915,1.0
2879,600882.SH,39.1,20200528,2.379,20190521,2.379,1.0
2880,600883.SH,12.43,20200528,4.701,20190521,4.687,0.9970219102318657
2881,600884.SH,16.33,20200528,18.665,20190521,18.522,0.9923386016608625
2882,600885.SH,39.0,20200528,3.935,20190521,3.885,0.9872935196950444
2883,600886.SH,9.72,20200528,46.918,20190521,45.719,0.9744447759921566
2884,600887.SH,34.66,20200528,73.743,20190521,73.743,1.0
2885,600888.SH,6.11,20200528,10.959,20190521,10.959,1.0
2886,600889.SH,6.24,20200528,4.63,20190521,4.621,0.9980561555075596
2887,600890.SH,10.4,20200528,5.544,20190521,5.544,1.0
2888,600891.SH,2.87,20200528,3.442,20190521,3.442,1.0
2889,600892.SH,6.27,20200528,6.323,20190521,6.323,1.0
2890,600893.SH,26.84,20200528,3.285,20190521,3.265,0.9939117199391172
2891,600894.SH,9.82,20200528,3.319,20190521,3.295,0.9927689062970775
2892,600895.SH,21.79,20200528,19.73,20190521,19.61,0.9939178915357323
2893,600896.SH,6.6,20200528,4.938,20190521,4.938,1.0
2894,600897.SH,24.75,20200528,4.928,20190521,4.682,0.9500811688311689
2895,600898.SH,10.42,20200528,2.708,20190521,2.708,1.0
2896,600900.SH,18.91,20200528,3.078,20190521,2.962,0.9623131903833659
2897,600901.SH,6.52,20200528,1.046,20190521,1.014,0.9694072657743785
2898,600903.SH,14.16,20200528,1.414,20190521,1.001,0.7079207920792079
2899,600908.SH,6.21,20200528,1.068,20190521,1.035,0.9691011235955055
2900,600909.SH,9.68,20200528,1.027,20190521,1.017,0.9902629016553067
2901,600917.SH,8.13,20200528,1.067,20190521,1.055,0.9887535145267103
2902,600919.SH,7.24,20200528,1.101,20190521,1.049,0.9527702089009991
2903,600926.SH,9.49,20200528,2.104,20190521,2.042,0.9705323193916349
2904,600928.SH,9.25,20200528,1.055,20190521,1.0,0.9478672985781991
2905,600929.SH,9.08,20200528,1.009,20190521,1.003,0.9940535183349851
2906,600933.SH,15.92,20200528,1.068,20190521,1.045,0.9784644194756553
2907,600936.SH,5.35,20200528,1.02,20190521,1.02,1.0
2908,600939.SH,5.17,20200528,1.025,20190521,1.01,0.9853658536585367
2909,600958.SH,11.3,20200528,1.074,20190521,1.064,0.9906890130353817
2910,600959.SH,4.83,20200528,1.352,20190521,1.322,0.9778106508875739
2911,600960.SH,4.69,20200528,4.411,20190521,4.399,0.9972795284515984
2912,600961.SH,10.09,20200528,1.504,20190521,1.504,1.0
2913,600962.SH,10.14,20200528,1.893,20190521,1.893,1.0
2914,600963.SH,4.59,20200528,4.461,20190521,3.427,0.7682134050661287
2915,600965.SH,11.1,20200528,2.047,20190521,2.047,1.0
2916,600966.SH,9.26,20200528,6.943,20190521,6.908,0.9949589514619042
2917,600967.SH,12.13,20200528,5.181,20190521,5.167,0.9972978189538698
2918,600969.SH,7.86,20200528,2.041,20190521,2.032,0.9955903968642823
2919,600970.SH,6.84,20200528,12.448,20190521,11.978,0.9622429305912595
2920,600971.SH,6.19,20200528,8.82,20190521,6.953,0.7883219954648526
2921,600973.SH,4.95,20200528,8.663,20190521,8.597,0.9923813921274385
2922,600975.SH,13.49,20200528,7.233,20190521,7.233,1.0
2923,600976.SH,19.05,20200528,2.894,20190521,2.859,0.98790601243953
2924,600977.SH,17.05,20200528,1.055,20190521,1.034,0.980094786729858
2925,600978.SH,4.16,20200528,5.041,20190521,4.999,0.9916683197778218
2926,600979.SH,4.83,20200528,4.138,20190521,4.045,0.9775253745770904
2927,600980.SH,22.04,20200528,1.782,20190521,1.778,0.9977553310886644
2928,600981.SH,5.36,20200528,4.863,20190521,4.684,0.9631914456097059
2929,600982.SH,3.58,20200528,3.966,20190521,3.887,0.9800806858295511
2930,600983.SH,7.34,20200528,2.459,20190521,2.439,0.9918666124440829
2931,600984.SH,17.89,20200528,1.902,20190521,1.902,1.0
2932,600985.SH,12.12,20200528,3.452,20190521,3.303,0.9568366164542295
2933,600986.SH,6.14,20200528,5.815,20190521,5.8,0.997420464316423
2934,600987.SH,10.19,20200528,6.209,20190521,5.975,0.9623127717828958
2935,600988.SH,10.39,20200528,5.458,20190521,5.458,1.0
2936,600989.SH,17.02,20200528,1.028,20190521,1.0,0.9727626459143969
2937,600990.SH,62.33,20200528,2.789,20190521,2.778,0.9960559340265328
2938,600992.SH,9.71,20200528,1.549,20190521,1.543,0.9961265332472563
2939,600993.SH,19.45,20200528,11.483,20190521,11.385,0.991465644866324
2940,600995.SH,8.24,20200528,8.636,20190521,8.417,0.9746410375173692
2941,600996.SH,11.35,20200528,1.036,20190521,1.027,0.9913127413127412
2942,600997.SH,6.27,20200528,3.851,20190521,3.695,0.9594910412879771
2943,600998.SH,20.34,20200528,1.038,20190521,1.03,0.9922928709055877
2944,600999.SH,19.44,20200528,1.578,20190521,1.553,0.9841571609632446
2945,601000.SH,2.94,20200528,4.876,20190521,4.755,0.9751845775225594
2946,601001.SH,4.89,20200528,2.146,20190521,2.146,1.0
2947,601002.SH,7.5,20200528,1.086,20190521,1.086,1.0
2948,601003.SH,5.86,20200528,5.116,20190521,4.27,0.8346364347146208
2949,601005.SH,2.13,20200528,1.051,20190521,1.051,1.0
2950,601006.SH,8.37,20200528,1.778,20190521,1.681,0.9454443194600675
2951,601007.SH,11.39,20200528,1.114,20190521,1.094,0.9820466786355475
2952,601008.SH,5.68,20200528,1.657,20190521,1.654,0.9981894990947495
2953,601009.SH,9.01,20200528,5.103,20190521,4.876,0.9555163629237704
2954,601010.SH,3.76,20200528,4.566,20190521,4.385,0.96035917652212
2955,601011.SH,6.39,20200528,2.607,20190521,2.607,1.0
2956,601012.SH,35.24,20200528,9.668,20190521,9.624,0.9954489035995037
2957,601015.SH,5.66,20200528,1.981,20190521,1.981,1.0
2958,601016.SH,2.84,20200528,2.087,20190521,2.049,0.9817920459990416
2959,601018.SH,4.97,20200528,1.198,20190521,1.175,0.9808013355592655
2960,601019.SH,7.78,20200528,1.067,20190521,1.028,0.9634489222118089
2961,601020.SH,12.67,20200528,1.028,20190521,1.019,0.9912451361867703
2962,601021.SH,47.47,20200528,2.042,20190521,2.032,0.9951028403525956
2963,601028.SH,8.42,20200528,2.388,20190521,2.388,1.0
2964,601038.SH,12.18,20200528,1.038,20190521,1.038,1.0
2965,601058.SH,5.1,20200528,4.949,20190521,4.867,0.9834309961608406
2966,601066.SH,38.47,20200528,1.028,20190521,1.017,0.9892996108949416
2967,601068.SH,9.66,20200528,1.005,20190521,1.0,0.9950248756218907
2968,601069.SH,18.81,20200528,1.007,20190521,1.005,0.9980139026812314
2969,601086.SH,6.02,20200528,1.051,20190521,1.012,0.9628924833491913
2970,601088.SH,19.96,20200528,1.677,20190521,1.605,0.9570661896243291
2971,601098.SH,12.93,20200528,1.222,20190521,1.164,0.9525368248772503
2972,601099.SH,4.18,20200528,2.852,20190521,2.852,1.0
2973,601100.SH,76.77,20200528,2.256,20190521,2.235,0.9906914893617021
2974,601101.SH,6.52,20200528,3.148,20190521,3.051,0.9691867852604829
2975,601106.SH,3.47,20200528,1.008,20190521,1.008,1.0
2976,601107.SH,4.28,20200528,1.249,20190521,1.22,0.976781425140112
2977,601108.SH,13.17,20200528,1.023,20190521,1.017,0.9941348973607038
2978,601111.SH,9.89,20200528,1.139,20190521,1.127,0.9894644424934153
2979,601113.SH,8.32,20200528,2.116,20190521,2.095,0.9900756143667298
2980,601116.SH,18.11,20200528,1.146,20190521,1.129,0.9851657940663177
2981,601117.SH,7.59,20200528,1.121,20190521,1.099,0.9803746654772524
2982,601118.SH,5.78,20200528,1.034,20190521,1.032,0.9980657640232108
2983,601126.SH,8.54,20200528,2.339,20190521,2.271,0.9709277469003847
2984,601127.SH,14.54,20200528,1.035,20190521,1.028,0.9932367149758455
2985,601128.SH,9.15,20200528,1.069,20190521,1.042,0.9747427502338635
2986,601137.SH,14.92,20200528,2.17,20190521,2.15,0.9907834101382489
2987,601138.SH,20.77,20200528,1.011,20190521,1.0,0.9891196834817014
2988,601139.SH,8.65,20200528,2.266,20190521,2.207,0.9739629302736098
2989,601155.SH,41.85,20200528,1.43,20190521,1.371,0.9587412587412588
2990,601158.SH,5.64,20200528,1.427,20190521,1.359,0.9523475823405746
2991,601162.SH,10.42,20200528,1.131,20190521,1.0,0.8841732979664014
2992,601163.SH,16.21,20200528,1.053,20190521,1.037,0.9848053181386515
2993,601166.SH,19.66,20200528,4.124,20190521,3.97,0.9626576139670224
2994,601168.SH,7.15,20200528,1.137,20190521,1.117,0.9824098504837291
2995,601169.SH,6.02,20200528,3.421,20190521,3.252,0.9505992399883075
2996,601177.SH,12.67,20200528,1.023,20190521,1.021,0.9980449657869013
2997,601179.SH,8.04,20200528,1.112,20190521,1.103,0.9919064748201438
2998,601186.SH,11.01,20200528,1.218,20190521,1.193,0.9794745484400658
2999,601188.SH,3.7,20200528,1.129,20190521,1.105,0.978742249778565
3000,601198.SH,13.41,20200528,1.049,20190521,1.039,0.990467111534795
3001,601199.SH,5.0,20200528,4.437,20190521,4.361,0.9828713094433175
3002,601200.SH,15.46,20200528,1.314,20190521,1.314,1.0
3003,601208.SH,7.18,20200528,2.264,20190521,2.259,0.9977915194346291
3004,601211.SH,19.2,20200528,1.103,20190521,1.085,0.9836808703535811
3005,601212.SH,5.0,20200528,1.004,20190521,1.004,1.0
3006,601216.SH,3.12,20200528,14.282,20190521,12.61,0.8829295616860383
3007,601218.SH,3.33,20200528,2.219,20190521,2.219,1.0
3008,601222.SH,6.02,20200528,4.785,20190521,4.609,0.9632183908045977
3009,601225.SH,9.26,20200528,1.144,20190521,1.104,0.9650349650349652
3010,601226.SH,4.97,20200528,1.53,20190521,1.527,0.9980392156862744
3011,601228.SH,4.49,20200528,1.015,20190521,1.008,0.9931034482758622
3012,601229.SH,9.32,20200528,2.586,20190521,1.915,0.7405259087393659
3013,601231.SH,26.93,20200528,2.147,20190521,2.119,0.9869585468095018
3014,601233.SH,15.98,20200528,3.045,20190521,3.045,1.0
3015,601238.SH,13.1,20200528,1.65,20190521,1.602,0.970909090909091
3016,601258.SH,1.64,20200528,5.163,20190521,5.022,0.9726902963393376
3017,601288.SH,3.66,20200528,1.565,20190521,1.495,0.9552715654952078
3018,601298.SH,8.72,20200528,1.045,20190521,1.0,0.9569377990430623
3019,601311.SH,12.32,20200528,2.177,20190521,2.147,0.9862195682131373
3020,601318.SH,88.83,20200528,2.448,20190521,2.351,0.9603758169934641
3021,601319.SH,9.9,20200528,1.006,20190521,1.0,0.9940357852882704
3022,601326.SH,3.78,20200528,1.047,20190521,1.024,0.9780324737344795
3023,601328.SH,6.04,20200528,1.847,20190521,1.756,0.9507309149972929
3024,601330.SH,17.79,20200528,1.006,20190521,1.0,0.9940357852882704
3025,601333.SH,3.31,20200528,1.312,20190521,1.286,0.9801829268292683
3026,601336.SH,57.14,20200528,1.07,20190521,1.054,0.9850467289719627
3027,601339.SH,5.33,20200528,2.327,20190521,2.327,1.0
3028,601360.SH,29.4,20200528,2.023,20190521,2.018,0.9975284231339593
3029,601366.SH,7.03,20200528,1.063,20190521,1.03,0.9689557855127
3030,601368.SH,6.92,20200528,1.061,20190521,1.042,0.9820923656927428
3031,601369.SH,7.11,20200528,1.969,20190521,1.91,0.9700355510411376
3032,601375.SH,6.43,20200528,1.032,20190521,1.028,0.9961240310077519
3033,601377.SH,7.5,20200528,2.385,20190521,2.366,0.9920335429769394
3034,601388.SH,2.74,20200528,5.145,20190521,5.12,0.9951409135082605
3035,601390.SH,6.81,20200528,1.163,20190521,1.139,0.9793637145313844
3036,601398.SH,5.79,20200528,1.776,20190521,1.701,0.9577702702702703
3037,601500.SH,8.38,20200528,1.028,20190521,1.016,0.9883268482490273
3038,601515.SH,9.96,20200528,3.078,20190521,3.078,1.0
3039,601518.SH,3.23,20200528,1.141,20190521,1.133,0.992988606485539
3040,601519.SH,10.47,20200528,2.911,20190521,2.911,1.0
3041,601555.SH,10.5,20200528,1.169,20190521,1.088,0.93071000855432
3042,601558.SH,1.37,20200528,6.245,20190521,6.245,1.0
3043,601566.SH,13.55,20200528,1.462,20190521,1.359,0.9295485636114911
3044,601567.SH,8.8,20200528,4.873,20190521,4.628,0.9497229632669814
3045,601577.SH,10.3,20200528,1.029,20190521,1.0,0.9718172983479106
3046,601579.SH,9.37,20200528,1.046,20190521,1.033,0.9875717017208412
3047,601588.SH,4.3,20200528,1.187,20190521,1.151,0.9696714406065712
3048,601595.SH,21.27,20200528,1.043,20190521,1.027,0.9846596356663471
3049,601598.SH,5.54,20200528,1.028,20190521,1.0,0.9727626459143969
3050,601599.SH,4.21,20200528,3.266,20190521,3.242,0.992651561543172
3051,601600.SH,4.33,20200528,1.019,20190521,1.019,1.0
3052,601601.SH,39.36,20200528,1.279,20190521,1.246,0.9741985926505082
3053,601606.SH,18.18,20200528,1.003,20190521,1.0,0.9970089730807579
3054,601607.SH,21.82,20200528,9.579,20190521,9.357,0.9768243031631693
3055,601608.SH,4.87,20200528,1.578,20190521,1.578,1.0
3056,601611.SH,8.6,20200528,1.02,20190521,1.012,0.9921568627450981
3057,601615.SH,14.17,20200528,1.013,20190521,1.0,0.987166831194472
3058,601616.SH,4.14,20200528,1.989,20190521,1.966,0.988436400201106
3059,601618.SH,3.15,20200528,1.134,20190521,1.108,0.9770723104056439
3060,601619.SH,5.41,20200528,1.013,20190521,1.013,1.0
3061,601628.SH,36.09,20200528,1.203,20190521,1.196,0.9941812136325852
3062,601633.SH,9.74,20200528,3.62,20190521,3.497,0.9660220994475137
3063,601636.SH,5.68,20200528,3.145,20190521,2.915,0.9268680445151033
3064,601666.SH,4.75,20200528,2.524,20190521,2.524,1.0
3065,601668.SH,6.02,20200528,1.82,20190521,1.768,0.9714285714285714
3066,601669.SH,5.36,20200528,1.193,20190521,1.17,0.9807208717518859
3067,601677.SH,12.43,20200528,1.084,20190521,1.064,0.981549815498155
3068,601678.SH,7.78,20200528,4.061,20190521,4.061,1.0
3069,601688.SH,23.22,20200528,1.177,20190521,1.159,0.9847068819031436
3070,601689.SH,18.15,20200528,1.531,20190521,1.029,0.6721097322011756
3071,601699.SH,8.28,20200528,5.802,20190521,5.613,0.9674250258531543
3072,601700.SH,8.01,20200528,6.024,20190521,5.865,0.973605577689243
3073,601717.SH,7.52,20200528,2.301,20190521,2.248,0.9769665362885702
3074,601718.SH,5.3,20200528,1.104,20190521,1.101,0.9972826086956521
3075,601727.SH,5.66,20200528,1.125,20190521,1.111,0.9875555555555555
3076,601766.SH,8.35,20200528,1.21,20190521,1.186,0.9801652892561983
3077,601777.SH,6.58,20200528,1.175,20190521,1.175,1.0
3078,601788.SH,14.02,20200528,1.208,20190521,1.197,0.9908940397350994
3079,601789.SH,6.21,20200528,2.236,20190521,2.2,0.9838998211091234
3080,601798.SH,6.81,20200528,1.074,20190521,1.074,1.0
3081,601799.SH,113.74,20200528,1.254,20190521,1.254,1.0
3082,601800.SH,11.71,20200528,1.24,20190521,1.215,0.9798387096774194
3083,601801.SH,6.47,20200528,2.284,20190521,2.222,0.9728546409807356
3084,601808.SH,21.05,20200528,1.139,20190521,1.131,0.9929762949956101
3085,601811.SH,14.99,20200528,1.088,20190521,1.061,0.9751838235294117
3086,601818.SH,4.55,20200528,1.428,20190521,1.371,0.9600840336134454
3087,601828.SH,14.1,20200528,1.043,20190521,1.021,0.9789069990412272
3088,601838.SH,8.97,20200528,1.069,20190521,1.026,0.9597754911131899
3089,601857.SH,7.28,20200528,1.341,20190521,1.307,0.9746457867263236
3090,601858.SH,14.54,20200528,1.027,20190521,1.018,0.9912366114897762
3091,601860.SH,7.86,20200528,1.039,20190521,1.0,0.9624639076034649
3092,601865.SH,16.44,20200528,1.007,20190521,1.0,0.99304865938431
3093,601866.SH,3.12,20200528,1.019,20190521,1.008,0.9892051030421983
3094,601869.SH,43.67,20200528,1.02,20190521,1.013,0.9931372549019607
3095,601872.SH,8.44,20200528,1.229,20190521,1.212,0.986167615947925
3096,601877.SH,29.84,20200528,1.786,20190521,1.741,0.9748040313549833
